Age,Dependents,Education,City/Town,Annual_Income,Monthly_Expenses,Credit_Score,Existing_Loans,Total_Existing_Loan_Amount,Outstanding_Debt,Loan_History,Loan_Amount_Requested,Loan_Term,Interest_Rate,Co-Applicant,Bank_Account_History,Transaction_Frequency,Default_Risk,Loan_Approval_Status,Gender_Male,Marital_Status_Married,Marital_Status_Single,Employment_Status_Self-Employed,Employment_Status_Unemployed,Occupation_Type_Freelancer,Occupation_Type_Professional,Occupation_Type_Salaried,Residential_Status_Own,Residential_Status_Rent,Loan_Purpose_Home,Loan_Purpose_Personal,Loan_Purpose_Vehicle,Loan_Type_Unsecured
48,0,0,2,88996,2341,821,2,17019,29070,1,25865,155,7.59,1,5,24,0.95,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
49,3,2,2,56933,4461,758,1,22168,12837,0,20000,48,12.7,1,4,9,0.06,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
28,0,1,0,94951,4075,823,0,22064,24441,0,26591,178,10.61,0,5,10,0.03,1,1,0,0,1,0,1,0,0,1,0,1,0,0,1
25,1,1,1,21218,743,461,1,35608,26593,1,5426,81,9.56,1,2,6,0.97,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0
40,1,1,2,121685,4800,813,2,3717,20096,0,27680,135,13.36,0,0,12,0.61,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1
32,0,0,2,118002,904,717,1,8875,26359,0,30244,117,10.91,0,7,8,0.41,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0
39,1,2,1,66979,3699,739,2,13561,10303,1,20087,60,10.27,0,9,18,0.2,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1
42,3,0,1,119463,2946,816,2,14856,28000,0,21588,113,10.11,1,1,12,0.68,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
62,2,2,2,66880,2850,317,1,3774,2794,0,12033,156,13.54,0,5,25,0.3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
27,1,0,2,62040,1726,323,2,15893,17550,0,8088,47,10.36,1,7,24,0.25,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
48,1,0,2,78043,2637,713,2,7690,24383,0,20127,164,3.96,1,1,22,1.0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1
48,1,0,2,41905,1512,583,1,29272,9692,0,13598,47,14.72,0,7,28,0.67,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
30,0,1,2,80159,1419,767,1,43728,15891,0,20183,204,3.73,1,3,14,0.3,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1
43,0,1,2,72247,1376,739,2,44387,18460,1,21124,21,6.33,0,1,18,0.08,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1
48,0,0,2,134080,819,775,0,25131,17138,1,29071,107,6.05,1,3,25,0.3,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1
18,2,0,2,42188,1860,307,0,4284,29706,0,10134,203,11.87,1,8,11,0.71,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
26,1,0,2,53151,3000,768,1,16220,15061,0,20000,160,8.94,0,1,14,0.92,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
31,0,1,2,133347,2000,790,2,40209,4964,0,25214,71,10.32,0,6,19,0.65,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
29,3,0,1,43061,3962,410,1,43176,18088,0,16272,163,12.31,0,4,21,0.48,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1
32,0,1,0,100634,2529,738,2,1820,14045,0,28494,197,13.2,0,7,19,0.74,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0
37,1,1,1,86427,1621,736,2,34848,18954,0,22096,38,6.45,1,8,16,0.84,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
42,1,1,1,41753,2088,578,0,526,14755,0,7619,205,4.71,0,6,6,0.37,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
25,3,1,2,100078,4575,764,1,11493,9824,0,29686,113,5.04,0,3,15,0.46,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
49,3,1,2,66983,2967,846,0,6941,8092,1,20057,238,8.43,1,7,6,0.56,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0
42,2,1,1,128686,2473,846,0,25029,4179,0,30830,163,3.82,0,7,26,0.07,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1
32,2,0,2,131352,3101,719,0,14141,2208,0,28787,63,6.97,1,2,21,0.99,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0
36,2,1,2,75178,3965,817,0,30594,21057,0,21816,206,11.09,1,3,6,0.32,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1
47,2,0,1,149330,3363,749,0,18105,6751,1,44498,24,13.48,0,6,25,0.08,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
46,2,2,2,146998,3798,718,2,34594,19122,0,33556,93,9.06,0,9,5,0.44,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
46,0,0,0,117465,1504,829,2,23094,6714,0,33668,34,5.0,0,6,19,0.1,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0
36,0,0,2,39754,1468,461,2,13600,8393,1,8680,233,8.51,1,2,20,0.32,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1
38,0,1,2,55248,581,404,2,28773,11803,0,13717,22,14.83,0,1,16,0.34,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1
36,2,2,2,57954,2094,771,2,46296,8745,0,20000,96,3.73,1,8,17,0.97,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
26,1,2,2,93286,3018,831,2,30158,27669,0,24482,117,9.68,1,1,17,0.64,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1
64,1,1,1,29849,3099,488,2,44350,13913,1,8405,32,14.75,1,3,6,0.74,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
35,1,1,0,66583,4923,717,2,17457,22677,0,20000,134,7.85,1,7,13,0.28,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1
43,0,1,2,66312,4145,806,1,13162,20165,0,20000,43,7.58,0,0,28,0.98,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
42,2,1,2,52144,1586,534,2,32656,2769,0,5770,147,10.44,0,0,17,0.99,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
18,2,2,2,60561,4030,402,2,30274,20820,0,16457,133,5.21,0,3,23,0.9,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1
52,1,1,2,43014,4780,581,2,33361,12416,0,14437,89,11.22,1,2,27,0.77,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
50,2,1,1,50002,3532,488,2,7976,28413,0,14427,64,12.49,1,8,17,0.23,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
33,1,1,1,75285,4536,775,2,15043,11299,0,21019,220,3.97,0,3,17,0.1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0
45,3,1,2,131755,1749,783,2,37807,24407,0,27407,142,8.61,1,7,29,0.3,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
38,3,0,2,132808,3537,780,1,46158,26501,0,34309,107,12.27,1,1,7,0.28,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
47,1,1,2,54293,1465,812,2,6831,19654,0,20000,209,14.42,0,7,8,0.96,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1
40,0,2,2,125180,3454,813,1,7724,23472,0,25322,67,11.54,0,5,22,0.84,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1
20,2,0,1,53882,2767,472,0,25171,21741,0,7082,50,13.75,0,6,20,0.22,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
58,2,0,1,42189,1090,568,1,46995,12531,0,15812,161,4.14,1,0,23,0.16,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0
41,3,0,1,142256,4702,833,0,42422,21701,0,23286,157,6.4,1,2,13,0.1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
66,3,0,2,68924,1559,535,0,13179,5329,0,24898,58,10.88,0,6,27,0.28,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0
21,0,2,2,66668,4809,350,2,37240,18397,1,24790,204,10.38,1,4,6,0.16,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0
36,1,1,1,104709,2198,847,1,8552,13937,0,24220,135,4.74,1,6,20,0.97,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1
38,3,1,2,88706,1272,701,2,33723,458,0,20397,187,10.12,1,9,27,0.98,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1
46,2,2,2,115883,4732,831,0,40016,9871,0,21813,230,8.12,1,9,13,0.4,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1
38,0,2,2,50350,4145,843,2,43835,6935,0,20000,184,7.45,0,0,5,0.6,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
38,0,0,0,139325,1676,736,2,18469,85,0,32230,41,5.94,1,4,29,0.96,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0
40,2,1,2,83173,2194,763,2,31814,9044,0,22000,187,6.92,1,3,9,0.84,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0
49,3,0,2,57024,3356,760,2,38764,10464,0,20000,209,5.62,0,4,11,0.02,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33,1,1,2,81786,4365,801,0,18835,17330,0,20685,221,13.56,1,5,10,0.04,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
19,1,1,1,26962,1513,526,0,48779,23902,0,6132,217,4.79,1,7,10,0.29,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0
29,0,2,2,61523,3718,832,1,12361,126,0,20000,90,9.47,0,8,19,0.41,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0
22,2,2,2,33143,859,492,0,14985,6857,0,7690,116,9.72,1,2,15,0.98,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
42,3,2,2,144248,3204,799,2,38954,2766,0,39914,77,3.73,0,0,28,0.04,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0
35,3,0,0,120653,2254,849,2,38982,16233,1,21229,91,12.87,1,5,22,0.51,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1
49,0,2,0,43710,3441,414,1,43656,14705,0,13205,67,10.45,1,1,21,0.32,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1
33,2,2,2,127371,534,755,0,15243,5571,0,34001,34,14.32,1,6,12,0.74,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0
33,1,2,1,73614,777,771,0,49085,16356,0,20131,46,5.21,1,7,8,0.37,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
61,1,2,1,59022,759,400,1,32507,26068,0,5117,214,7.98,0,3,8,0.86,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
28,1,0,2,77742,2065,744,2,36425,23547,0,21505,25,4.68,1,2,20,0.38,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0
27,3,1,2,109904,1418,831,2,35917,26365,1,28035,161,11.45,0,3,17,0.81,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
29,0,1,1,103539,3676,712,2,35979,22127,1,21550,95,12.6,1,2,23,0.53,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1
38,1,0,2,50091,2004,339,1,49294,21461,1,13981,173,5.69,1,4,20,0.25,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1
31,1,0,2,60645,4139,777,2,7739,12656,0,20000,127,14.62,1,3,28,0.69,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0
48,3,0,1,143006,2241,793,0,6722,3935,0,20610,55,7.53,1,4,26,0.33,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1
38,0,0,2,130100,1289,818,1,5038,16736,0,29268,17,13.54,0,4,11,0.79,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
29,0,0,1,118498,4490,740,1,37172,22868,1,21403,175,9.1,0,5,11,0.72,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1
41,2,2,2,63600,594,440,2,48088,11158,1,16617,228,5.17,1,5,16,0.65,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
25,1,2,1,72426,4652,735,2,24317,13291,1,20585,69,14.95,1,3,8,0.42,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
40,0,1,1,71127,4878,718,1,35828,26483,0,21147,15,6.6,0,0,10,0.93,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1
49,1,0,2,84882,4841,810,1,28855,11364,0,25243,158,10.0,1,8,16,0.54,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
36,3,0,2,23509,4642,553,1,46443,15080,0,7633,152,10.37,1,1,9,0.51,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0
47,2,0,2,125407,4490,767,2,9191,7041,0,27267,188,5.55,1,2,15,0.27,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1
51,3,0,2,47825,2557,527,2,45942,6368,0,17836,42,5.65,0,4,27,0.49,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1
67,0,1,2,36561,2166,375,0,43296,23990,0,7005,169,14.29,0,5,18,0.56,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0
29,0,2,1,125385,2641,799,0,9047,8689,0,22038,123,10.38,0,7,6,0.61,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1
47,2,1,1,86418,4394,720,2,26694,22831,0,25158,186,12.04,1,8,14,0.44,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0
35,1,0,2,67065,2697,713,1,47504,1450,0,20106,224,5.32,0,6,18,0.21,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
33,1,1,2,56131,1121,526,1,23397,27604,0,19531,37,13.14,1,0,20,0.42,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1
33,3,2,2,126775,2323,704,2,42291,26654,0,37644,123,12.46,0,1,26,0.97,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
40,3,0,1,127943,2892,848,1,27109,3306,0,32980,165,13.39,1,1,9,0.11,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1
52,2,0,0,22948,3312,496,2,41496,23158,0,5358,51,10.89,0,9,21,0.16,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1
27,1,0,1,121911,4312,700,1,45379,24014,0,29514,121,5.78,1,1,22,0.15,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0
44,0,1,2,86345,3721,849,0,28462,24332,0,25105,145,4.7,1,1,27,0.92,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1
48,1,0,2,61214,3712,818,0,27269,5987,0,20000,144,4.27,1,1,12,0.39,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0
26,2,2,1,129392,2187,725,1,47324,18245,1,22394,66,6.23,1,4,22,0.72,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
30,2,0,2,42787,4761,587,2,14050,18334,0,13818,174,5.98,0,6,5,0.37,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0
30,2,1,1,58993,1785,723,1,11781,26163,0,20000,130,6.82,1,9,22,0.82,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
38,2,1,2,73467,4596,778,0,15152,5375,0,21932,190,10.44,0,2,21,0.78,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0
41,0,0,0,67800,3267,368,1,22344,18219,0,6303,77,7.28,1,3,7,0.74,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
33,3,1,2,108192,3345,700,2,9287,15720,0,26748,133,11.09,0,2,9,0.0,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1
67,2,0,1,33508,723,459,1,7523,7243,1,11721,51,10.69,0,3,9,0.59,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0
40,1,1,2,56112,942,425,0,21551,10198,0,16827,119,8.91,0,8,20,0.55,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
27,2,2,1,141888,1661,739,2,28609,24408,1,27030,180,4.77,0,3,5,0.95,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1
36,3,0,2,69933,1641,720,2,12547,25346,0,20567,202,9.05,1,8,21,0.09,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1
68,1,1,1,44695,2451,451,0,46120,8960,1,12369,74,4.08,0,9,7,0.55,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
29,3,0,1,78193,1470,736,2,12639,17662,0,21418,158,11.67,0,7,28,0.5,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
38,2,2,2,98567,3883,796,2,36446,23798,1,20208,193,3.9,1,6,17,0.0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0
43,0,2,1,20060,4355,435,2,35958,22444,0,5950,225,4.99,1,1,23,0.97,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1
32,2,1,2,61040,1095,746,0,18721,16412,0,20000,54,10.74,1,7,19,0.96,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
62,0,0,2,32626,4596,424,2,21597,26576,0,5139,174,9.41,0,3,24,0.57,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
32,2,0,2,104435,3333,782,0,10594,25138,1,27927,167,3.88,1,2,20,0.87,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
28,3,0,2,132064,2435,722,1,35981,6083,0,33957,105,10.28,1,2,22,0.82,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1
40,1,2,1,108928,4864,773,2,16538,9967,0,27017,47,12.51,0,0,13,0.27,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
48,3,0,2,56998,4909,428,1,25330,17887,0,16642,38,8.78,0,5,12,0.65,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1
27,3,1,1,132538,2849,734,2,41744,24171,0,35421,222,4.53,0,8,5,0.86,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
54,3,1,2,62024,1825,429,1,13410,20033,1,11539,176,14.67,1,2,21,0.41,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
38,3,0,1,125661,3409,753,1,2463,3158,0,34258,90,6.24,0,6,21,0.52,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1
49,1,2,2,117272,4136,752,0,25980,13321,1,25776,94,3.84,0,6,9,0.63,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1
39,1,1,2,61883,4221,790,1,21814,6916,0,20000,135,7.24,1,5,12,0.19,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
31,1,0,1,137893,633,735,1,331,28741,0,36196,135,12.77,0,2,7,0.83,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1
48,3,0,2,126861,4214,782,1,42101,9551,0,30264,90,7.35,0,4,21,0.89,1,1,1,0,1,0,0,0,1,0,1,1,0,0,1
49,1,1,1,131775,2615,764,2,32523,1073,0,30929,41,9.58,1,2,7,0.13,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1
25,3,1,2,85918,4417,725,1,27884,21059,1,25385,133,11.58,1,2,17,0.48,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
46,3,1,2,36694,4785,453,0,45506,729,0,12158,13,12.07,0,2,16,0.97,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0
34,2,1,1,106025,2740,821,0,1426,20796,1,30689,152,12.11,1,5,24,0.18,1,1,1,0,1,0,0,0,1,1,0,1,0,0,1
25,1,0,1,24685,782,380,0,9623,2188,0,5889,177,6.87,1,5,11,0.85,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
32,0,0,0,81382,1652,843,2,6661,25355,1,21586,47,11.43,0,4,5,0.09,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0
33,0,0,2,90440,1028,744,2,47473,16828,1,24332,69,14.16,1,5,10,0.08,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
30,0,2,1,145143,2847,779,1,49226,24937,0,31183,155,12.83,1,6,20,0.69,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
39,2,2,1,89641,4881,813,1,3431,28766,0,20482,84,6.83,0,7,18,0.2,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1
47,1,1,1,132396,1828,829,2,5992,17623,0,33829,208,8.35,0,0,20,0.82,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1
48,3,0,1,121477,1821,821,1,28308,13711,0,20541,73,5.71,0,0,25,0.2,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1
37,0,1,2,61829,1417,843,0,36699,2097,0,20000,223,13.36,1,6,18,0.03,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1
26,0,0,1,25854,2493,480,1,23511,11461,0,9551,110,4.31,1,2,27,0.89,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
42,0,0,1,63288,2699,756,2,22036,15818,0,20000,154,14.46,1,4,27,0.39,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1
37,1,1,0,64647,2514,394,1,6952,20986,0,21293,198,3.52,0,3,10,0.15,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
28,2,0,2,96185,1844,849,1,2566,8270,1,23343,136,14.3,0,0,23,0.58,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0
44,1,0,2,71798,2873,835,0,20536,6991,0,20571,60,4.83,1,7,9,0.84,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
41,1,2,0,133016,4004,832,2,31257,10083,1,21464,20,7.75,1,0,9,0.05,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0
37,1,0,1,100306,702,721,2,24103,5561,0,28352,123,9.55,1,8,9,0.31,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0
42,0,2,2,97196,634,819,1,44517,16334,0,24501,21,5.67,0,7,19,0.81,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0
49,3,1,1,109967,4383,720,0,48629,26466,0,32983,99,3.81,0,6,12,0.87,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1
32,1,1,2,147618,3460,776,2,44863,5964,0,42169,192,8.66,0,4,20,0.52,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0
34,2,1,0,86687,4867,725,2,24955,21156,0,21567,78,10.44,1,9,21,0.44,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1
41,1,0,1,146266,1694,707,2,1621,23648,0,33292,174,7.56,0,0,20,0.51,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0
32,2,2,1,85564,2126,810,2,19201,11040,0,25548,44,9.19,1,5,22,0.9,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0
43,0,0,2,131143,4800,773,0,34013,1364,0,32594,206,14.07,1,8,17,0.58,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
69,0,2,2,61325,1048,476,1,39988,24477,1,7365,161,7.05,1,7,10,0.76,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
41,2,2,2,61201,2151,355,0,10647,28937,0,13098,31,8.39,1,1,16,0.88,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1
36,2,1,2,95742,959,781,1,28991,9024,0,22051,155,9.35,1,2,29,0.37,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1
57,2,2,2,32436,539,369,2,28452,28138,1,6297,199,7.76,1,9,20,0.26,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0
44,1,1,2,54246,589,310,0,20904,862,0,9566,118,12.57,0,3,14,0.22,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
43,0,2,2,51949,3481,799,2,712,24175,1,20000,104,4.12,0,5,5,0.97,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
44,3,1,0,137899,1528,783,1,41915,21158,0,34876,54,13.57,1,3,11,0.71,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1
52,0,2,2,53347,1387,588,2,28486,29857,0,18440,234,13.37,1,3,26,0.68,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
32,3,0,2,144617,4886,757,2,28867,1057,0,25403,193,5.11,1,5,25,0.02,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1
41,0,0,1,22738,2980,554,1,48246,25537,0,7863,94,7.19,1,6,26,0.79,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1
32,2,1,1,122578,4181,837,1,17399,10618,1,22478,204,13.0,1,1,13,0.38,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1
36,3,1,2,50488,2822,751,1,33234,1460,0,20000,87,10.58,0,3,27,0.86,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
39,3,1,1,80479,4586,717,1,6686,3299,0,22535,145,13.56,0,9,8,0.13,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0
25,3,0,2,81221,4968,752,0,25445,25615,0,21254,208,6.62,1,7,26,0.96,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1
31,0,0,2,22497,4959,552,2,12026,7038,1,7719,180,11.53,0,4,23,0.71,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1
38,2,0,1,52031,2133,475,1,9139,6503,0,12860,101,10.64,0,3,10,0.02,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
25,0,0,2,54666,4580,745,0,3016,12984,1,20000,175,4.37,0,5,11,0.65,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0
33,3,2,1,113406,928,779,0,42639,22940,1,23643,107,6.71,1,9,23,0.26,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1
62,1,0,1,20637,3573,422,1,3064,5078,0,5569,89,4.42,1,9,29,0.5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1
47,0,2,2,97531,1846,831,2,31426,2873,0,25474,120,13.69,1,1,27,0.99,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1
25,2,0,2,79720,1054,818,0,44627,6789,0,23578,83,6.4,1,0,15,0.69,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1
49,1,0,1,115377,1311,825,2,48755,21103,0,26186,58,13.68,1,2,27,0.25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,2,1,2,37660,4456,513,2,47561,25137,1,12576,117,4.49,1,3,21,0.84,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1
31,2,2,0,32801,3985,519,2,48305,9509,0,9075,85,10.03,1,1,28,1.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
49,3,2,1,101418,1398,753,1,3711,8596,0,24876,101,7.09,1,1,21,0.76,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1
31,2,2,2,136281,4257,737,1,7591,4309,0,35937,167,14.9,1,6,20,0.35,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1
40,3,2,2,68192,3002,321,1,3069,1144,0,20817,233,4.86,0,3,8,0.27,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
35,3,1,2,82248,4988,773,1,4878,8566,0,21222,105,12.27,0,2,8,0.23,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0
31,1,0,2,115947,3449,727,1,47161,22530,0,28279,195,4.03,0,0,16,0.25,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
48,3,0,0,56250,2518,796,0,3807,313,0,20000,73,13.61,1,4,27,0.45,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0
34,2,2,1,67178,1350,535,2,26699,5036,0,12714,61,8.21,1,1,16,0.42,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1
44,3,1,0,51424,2522,755,0,25719,29369,1,20000,44,8.42,0,9,12,0.32,1,1,1,0,0,0,0,1,0,1,0,1,0,0,1
31,1,0,2,110347,3425,717,2,12259,11216,0,29609,27,7.36,0,9,13,0.16,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
49,2,1,2,122875,3748,755,1,40226,22625,0,24194,114,4.12,1,8,10,0.58,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0
42,1,1,1,148302,2087,712,2,23680,22785,0,44037,59,12.05,0,1,17,0.27,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1
